Agreement #,IssuerID,Issuer Name,Issuer City,Issuer State,FFIEC Regulator,Agreement File Name,PDF Size,TXT Size,Effective Date,Agreement Description,CFPB Filename,ID,Status
8490,332,Massachusetts Institute of Technology Federal Credit Union,Cambridge,MA,NCUA,FR609726799 Alumni-Onyx 1199 disclosure,,,2013-03-31,Alumni-Onyx 11.99 AOD,creditcardagreement_8490,FR609722799,Maintain
8491,332,Massachusetts Institute of Technology Federal Credit Union,Cambridge,MA,NCUA,FR609726799 Agreement All Programs,,,2013-03-31,Agreement All Programs,creditcardagreement_8491,FR609722799,Maintain
8492,332,Massachusetts Institute of Technology Federal Credit Union,Cambridge,MA,NCUA,FR609726799 ApplicationSolicitation,,,2013-03-31,Application  and Solicitation,creditcardagreement_8492,FR609722799,Maintain
8500,273,Metro Credit Union,Chelsea,MA,NCUA,FR076568468 Agreement 1-Consumer,,,2013-03-31,Agreement 1-Consumer,creditcardagreement_8500,FR076568468,Maintain
8501,273,Metro Credit Union,Chelsea,MA,NCUA,FR076568468 Agreement 2-Business,,,2013-03-31,Agreement 2-Business,creditcardagreement_8501,FR076568468,Maintain
8513,234,National Association of Postmasters of the United States Federal Credit Union,Alexandria,VA,NCUA,NAPUS FCU Credit Card Agreement,,,2013-03-31,NAPUS FCU Credit Card Agreement,creditcardagreement_8513,FR126542810,Maintain
8515,482,Northwest Community Credit Union,Springfield,OR,NCUA,191823025_1,,,2013-03-31,Agreement 1,creditcardagreement_8515,FR191823025,Maintain
8516,261,Notre Dame Federal Credit Union,Notre Dame,IN,NCUA,Notre Dame FCU Affinity - half & half - 3.15.13,,,2013-03-31,NDFCU Affinity - 1/2%,creditcardagreement_8516,FR082866260,Maintain
8517,261,Notre Dame Federal Credit Union,Notre Dame,IN,NCUA,Notre Dame FCU Affinity - all charity - 3.15.13,,,2013-03-31,NDFCU Affinity - 1%,creditcardagreement_8517,FR082866260,Maintain
8521,438,Oak Ridge National Laboratory Federal Credit Union,Oak Ridge,TN,NCUA,ORNL New-Important Credit Card Disclosures ,,,2013-03-31,Credit Card Disclosure,creditcardagreement_8521,FR139248368,Maintain
8522,483,PBC Credit Union,Tampa,FL,NCUA,603787235_Application and Solicitation Disclosure,,,2013-03-31,Application and Solicitation Disclosure,creditcardagreement_8522,FR603787235,Maintain
8523,483,PBC Credit Union,Tampa,FL,NCUA,603787235_Credit Card Agreement,,,2013-03-31,Credit Card Agreement,creditcardagreement_8523,FR603787235,Maintain
8525,79,Pen Air Federal Credit Union,Pensacola,FL,NCUA,FR071937783_MasterCard variable 123112,,,2013-03-31,PEN AIR VARIABLE PLATINUM MASTERCARD ,creditcardagreement_8525,FR071937783,Maintain
8527,79,Pen Air Federal Credit Union,Pensacola,FL,NCUA,FR071937783_Visa variable 123112,,,2013-03-31,PEN AIR VARIABLE VISA PLATINUM,creditcardagreement_8527,FR071937783,Maintain
8529,266,Pinnacle Bank,Lincoln,NE,FDIC,Gold Master Card1,,,2013-03-31,Papillion Gold Mastercard,creditcardagreement_8529,FR036347847,Maintain
8530,266,Pinnacle Bank,Lincoln,NE,FDIC,Visa Classic Fee1,,,2013-03-31,Papillion Visa Classic ,creditcardagreement_8530,FR036347847,Maintain
8531,266,Pinnacle Bank,Lincoln,NE,FDIC,Visa Classic No Fee1,,,2013-03-31,Papillion Visa Classic  - No Annual Fee,creditcardagreement_8531,FR036347847,Maintain
8532,266,Pinnacle Bank,Lincoln,NE,FDIC,Visa Classic Lincoln1,,,2013-03-31,Lincoln Visa Classic,creditcardagreement_8532,FR036347847,Maintain
8533,266,Pinnacle Bank,Lincoln,NE,FDIC,Visa Gold Lincoln1,,,2013-03-31,Lincoln Gold Classic,creditcardagreement_8533,FR036347847,Maintain
8562,301,San Diego County Credit Union,San Diego,CA,NCUA,FixedRateConsumerCreditCardAgreement,,,2013-03-31,Agreement 1,creditcardagreement_8562,FR066162785,Maintain
8563,301,San Diego County Credit Union,San Diego,CA,NCUA,VisaConsumerCreditCardRatesAndTerms,,,2013-03-31,Agreement 4,creditcardagreement_8563,FR066162785,Maintain
8566,462,San Francisco Fire Credit Union,San Francisco,CA,NCUA,VISA_Disclosure_Dec2012,,,2013-03-31,SF Fire CU Visa Credit Card Agreement and Disclosure,creditcardagreement_8566,FR941209440,Maintain
8567,462,San Francisco Fire Credit Union,San Francisco,CA,NCUA,VISA_Disclosure_CSFA_Dec2012,,,2013-03-31,SF Fire CU CSFA Visa Credit Card Agreement and Disclosure,creditcardagreement_8567,FR941209440,Maintain
8569,250,SchoolsFirst Federal Credit Union,Santa Ana,CA,NCUA,Standard Visa agreement.1.1.13,,,2013-03-31,Standard Card Agreement 01.2013,creditcardagreement_8569,FR020936941,Maintain
8573,374,Sikorsky Financial Credit Union,Stratford,CT,NCUA,FR075399113_Agreement 5,,,2013-03-31,Credit Card Agreement,creditcardagreement_8573,FR075399113,Maintain
8575,82,Savannah River Plant Federal Credit Union,North Augusta,SC,NCUA,SRPFCU VISA 01-2013,,,2013-03-31,SRPFCU VISA Agreement,creditcardagreement_8575,FR082234808,Maintain
8576,457,Saint Mary's Bank Credit Union,Manchester,NH,NCUA,006971360_Platinum,,,2013-03-31,St. Mary's Bank  Consumer Credit Card Agreement,creditcardagreement_8576,FR006971360,Maintain
8577,457,Saint Mary's Bank Credit Union,Manchester,NH,NCUA,006971360_Platinum Secured,,,2013-03-31,St. Mary's Bank  Consumer Secured Credit Card Agreement,creditcardagreement_8577,FR006971360,Maintain
8585,181,TCM Bank NA,Tampa,FL,OCC,052814394_CHA_042513,,,2013-03-31,"TCM Bank, N.A. Cardholder Agreement",creditcardagreement_8585,FR052814394,Maintain
8603,24,Texas Dow Employees Credit Union,Lake Jackson,TX,NCUA,Family Credit Card Disclosure_Jan 2013,,,2013-03-31,Family Credit Card,creditcardagreement_8603,FR010807279,Maintain
8604,24,Texas Dow Employees Credit Union,Lake Jackson,TX,NCUA,Onyx Credit Card Disclosure_Jan 2013,,,2013-03-31,Onyx Credit Card,creditcardagreement_8604,FR010807279,Maintain
8605,24,Texas Dow Employees Credit Union,Lake Jackson,TX,NCUA,Platinum Credit Card Disclosure_Jan 2013,,,2013-03-31,Platinum Credit Card,creditcardagreement_8605,FR010807279,Maintain
8607,105,Tinker Federal Credit Union,Oklahoma City,OK,NCUA,M-107865 (01-13) Visa Platinum Disclosure,,,2013-03-31,Visa Platinum Disclosure,creditcardagreement_8607,FR074281684,Maintain
8608,105,Tinker Federal Credit Union,Oklahoma City,OK,NCUA,M-107867 (01-13) Gold Mastercard Disclosure,,,2013-03-31,Gold Mastercard Disclosure,creditcardagreement_8608,FR074281684,Maintain
8609,105,Tinker Federal Credit Union,Oklahoma City,OK,NCUA,M-107868 (01-13) Prime Plus Disclosure,,,2013-03-31,Prime Plus Disclosure,creditcardagreement_8609,FR074281684,Maintain
8610,105,Tinker Federal Credit Union,Oklahoma City,OK,NCUA,M-107866 (01-13) Visa-Mastercard Disclosure,,,2013-03-31,Visa-Mastercard Disclosure,creditcardagreement_8610,FR074281684,Maintain
8612,388,Tulsa Teachers Credit Union,Tulsa,OK,NCUA,creditcardagreement_6306,,,2013-03-31,Agreement update,creditcardagreement_8612,FR098463284,Maintain
8630,156,University of Kentucky Federal Credit Union,Lexington,KY,NCUA,623542990_Mar-2013 Agreement,,,2013-03-31,Mar 2013 Agreement,creditcardagreement_8630,FR623542990,Maintain
8631,300,US New Mexico Federal Credit Union,Albuquerque,NM,NCUA,CreditBuilder,,,2013-03-31,USNMFCU Credit Builder Visa,creditcardagreement_8631,FR010618510,Maintain
8632,300,US New Mexico Federal Credit Union,Albuquerque,NM,NCUA,EagleClassic,,,2013-03-31,USNMFCU Eagle Classic Visa,creditcardagreement_8632,FR010618510,Maintain
8633,300,US New Mexico Federal Credit Union,Albuquerque,NM,NCUA,PlatinumSelect,,,2013-03-31,USNMFCU Platinum Select Visa,creditcardagreement_8633,FR010618510,Maintain
8634,300,US New Mexico Federal Credit Union,Albuquerque,NM,NCUA,PlatinumPreferred,,,2013-03-31,USNMFCU Platinum Preferred Visa,creditcardagreement_8634,FR010618510,Maintain
8635,382,Utilities Employees Credit Union,Wyomissing,PA,NCUA,071189096_1,,,2013-03-31,UECU Share Secured VISA Power Card,creditcardagreement_8635,FR071189096,Maintain
8658,275,Whatcom Educational Credit Union,Bellingham,WA,NCUA,02-12 Consumer Visa Agreement,,,2013-03-31,Consumer Agreement,creditcardagreement_8658,FR086834082,Maintain
8659,485,Wright Patman Congressional Federal Credit Union,Oakton,VA,NCUA,884548629_Platinum,,,2013-03-31,Platinum,creditcardagreement_8659,FR884548629,Maintain
8660,485,Wright Patman Congressional Federal Credit Union,Oakton,VA,NCUA,884548629_Schumer Box,,,2013-03-31,Schumer Box,creditcardagreement_8660,FR884548629,Maintain
8661,230,1st Advantage Federal Credit Union,Yorktown,VA,NCUA,Visa Platinum Credit Card Agreement VNR,,,2013-06-30,1st Advantage FCU Visa Platinum,creditcardagreement_8661,FR066017245,Maintain
8662,230,1st Advantage Federal Credit Union,Yorktown,VA,NCUA,Visa Platinum Rewards Credit Card Agreement VR,,,2013-06-30,1st Advantage FCU Visa Platinum Rewards,creditcardagreement_8662,FR066017245,Maintain
8664,336,American Airlines Federal Credit Union,Fort Worth,TX,NCUA,DTXTQ3,,,2013-06-30,VISA PLATINUM CREDIT CARD AGREEMENT,creditcardagreement_8664,FR078508314,Maintain
8714,62,Arizona Federal Credit Union,Phoenix,AZ,NCUA,086489895_2,,,2013-06-30,Credit Card Disclosure,creditcardagreement_8714,FR086489895,Maintain
8715,62,Arizona Federal Credit Union,Phoenix,AZ,NCUA,086489895_1,,,2013-06-30,Visa Credit Card Agreement,creditcardagreement_8715,FR086489895,Maintain
8721,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_14E,,,2013-06-30,BLACK Dual,creditcardagreement_8721,FR090272576,Maintain
8722,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_14S,,,2013-06-30,BLACK Dual,creditcardagreement_8722,FR090272576,Maintain
8723,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_18E,,,2013-06-30,INDIGO Dual,creditcardagreement_8723,FR090272576,Maintain
8724,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_18S,,,2013-06-30,INDIGO Dual,creditcardagreement_8724,FR090272576,Maintain
8725,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_15E,,,2013-06-30,NOVEL Dual,creditcardagreement_8725,FR090272576,Maintain
8726,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_15S,,,2013-06-30,NOVEL Dual,creditcardagreement_8726,FR090272576,Maintain
8727,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_16E,,,2013-06-30,NOVEL Dual Return,creditcardagreement_8727,FR090272576,Maintain
8728,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_16S,,,2013-06-30,NOVEL Dual Return,creditcardagreement_8728,FR090272576,Maintain
8729,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_12E,,,2013-06-30,Novel Ideal Return,creditcardagreement_8729,FR090272576,Maintain
8730,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_12S,,,2013-06-30,Novel Ideal Return,creditcardagreement_8730,FR090272576,Maintain
8731,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_2S,,,2013-06-30,Visa Garantizada,creditcardagreement_8731,FR090272576,Maintain
8732,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_3E,,,2013-06-30,Visa Icon,creditcardagreement_8732,FR090272576,Maintain
8733,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_3S,,,2013-06-30,Visa Icon,creditcardagreement_8733,FR090272576,Maintain
8734,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_7E,,,2013-06-30,Visa Novel Ideal,creditcardagreement_8734,FR090272576,Maintain
8735,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_7S,,,2013-06-30,Visa Novel Ideal,creditcardagreement_8735,FR090272576,Maintain
8736,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_5E,,,2013-06-30,Visa Return,creditcardagreement_8736,FR090272576,Maintain
8737,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_5S,,,2013-06-30,Visa Return,creditcardagreement_8737,FR090272576,Maintain
8738,352,Banco Popular de Puerto Rico,San Juan,PR,FRS,90272576_2E,,,2013-06-30,Visa Secured,creditcardagreement_8738,FR090272576,Maintain
8750,321,Baton Rouge Telco Federal Credit Union,Baton Rouge,LA,NCUA,FR010675333_1,,,2013-06-30,Agreement 1,creditcardagreement_8750,FR010675333,Maintain
8751,398,Baxter Credit Union,Vernon Hills,IL,NCUA,DILTI0_cuf,,,2013-06-30,63,creditcardagreement_8751,FR801814047,Maintain
8752,398,Baxter Credit Union,Vernon Hills,IL,NCUA,DILTJ0_cuf,,,2013-06-30,64,creditcardagreement_8752,FR801814047,Maintain
8759,421,BMO Harris Bank NA,Chicago,IL,OCC,FR006930416_20111231Diners Club Credit Card,,,2013-06-30,Diners Club Credit Card,creditcardagreement_8759,FR006930416,Maintain
8760,69,BMW Bank of North America,Salt Lake City,UT,FDIC,FR093662398_BMW Cards,,,2013-06-30,BMW Platinum VISA,creditcardagreement_8760,FR093662398,Maintain
8761,69,BMW Bank of North America,Salt Lake City,UT,FDIC,FR093662398_BMW Cards Signature,,,2013-06-30,BMW Signature VISA,creditcardagreement_8761,FR093662398,Maintain
8762,69,BMW Bank of North America,Salt Lake City,UT,FDIC,FR093662398_MINI Card,,,2013-06-30,MINI Platinum VISA,creditcardagreement_8762,FR093662398,Maintain
8763,400,Bryant State Bank,Sioux Falls,SD,FDIC,FR035833946_Agreement1028,,,2013-06-30,Agreement 1028,creditcardagreement_8763,FR035833946,Maintain
8766,236,Capital Communications Federal Credit Union,Albany,NY,NCUA,Credit Card Agreement & Disclosure Effective 6.4.2013,,,2013-06-30,Visa and Platinum Credit Agreement,creditcardagreement_8766,FR131649170,Maintain
8813,138,Citibank Guam,Agana ,GU,OCC,Cash Secured Card Pricing Information - FINAL,,,2013-06-30,"Citibank Cash Secured Rewards Card Pricing Information 
May 2013 version",creditcardagreement_8813,FR855023727,Maintain
8814,196,Citibank NA,Las Vegas,NV,OCC,FR006983704_Citi Health Account-Your Health Credit,,,2013-06-30,Citi Health Account-Your HealthCredit ,creditcardagreement_8814,FR006983704,Maintain
8831,344,Commonwealth Credit Union,Frankfort,KY,NCUA,JULY 31 2013,,,2013-06-30,CCagreement1,creditcardagreement_8831,FR091513879,Maintain
8832,460,Community Choice Credit Union,Livonia,MI,NCUA,ccacctopeningdisc,,,2013-06-30,Community Choice VISA Platinum Credit Card Disclosure,creditcardagreement_8832,FR099122269,Maintain
8834,227,Cornerstone Community Federal Credit Union,Lockport,NY,NCUA,Classic (0413),,,2013-06-30,VISA CLASSIC CREDIT CARD APPLICATION,creditcardagreement_8834,FR074038571,Maintain
8835,227,Cornerstone Community Federal Credit Union,Lockport,NY,NCUA,Gold (0413),,,2013-06-30,VISA GOLD CREDIT CARD APPLICATION,creditcardagreement_8835,FR074038571,Maintain
8836,227,Cornerstone Community Federal Credit Union,Lockport,NY,NCUA,Platinum (0413),,,2013-06-30,VISA PLATINUM CREDIT CARD APPLICATION,creditcardagreement_8836,FR074038571,Maintain
8837,210,Credit First National Association,Brook Park,OH,OCC,867228967_062013,,,2013-06-30,Agreement 1,creditcardagreement_8837,FR867228967,Maintain
8841,164,Credit Union of Colorado,Denver,CO,NCUA,Platinum B,,,2013-06-30,Platinum B,creditcardagreement_8841,FR097139133,Maintain
8842,164,Credit Union of Colorado,Denver,CO,NCUA,Platinum C,,,2013-06-30,Platinum C,creditcardagreement_8842,FR097139133,Maintain
8843,164,Credit Union of Colorado,Denver,CO,NCUA,Platinum Preferred,,,2013-06-30,Platinum Preferred,creditcardagreement_8843,FR097139133,Maintain
8844,164,Credit Union of Colorado,Denver,CO,NCUA,Platinum Preferred Rewards,,,2013-06-30,Platinum Preferred Rewards,creditcardagreement_8844,FR097139133,Maintain
8845,164,Credit Union of Colorado,Denver,CO,NCUA,Platinum Rewards B,,,2013-06-30,Platinum Rewards B,creditcardagreement_8845,FR097139133,Maintain
8846,164,Credit Union of Colorado,Denver,CO,NCUA,Platinum Rewards C,,,2013-06-30,Platinum Rewards C,creditcardagreement_8846,FR097139133,Maintain
8847,487,Denali Alaskan Federal Credit Union,Anchorage,AK,NCUA,CreditCardDisclosure_022013_M108774,,,2013-06-30,CreditCardDisclosure_022013_M108774,creditcardagreement_8847,FR089340897,Maintain
8848,488,Deseret First Federal Credit Union,Salt Lake City,UT,NCUA,Plat Disclosure 07-2013,,,2013-06-30,Deseret First CU Visa Platinum and Classic Credit Card Disclosure,creditcardagreement_8848,FR870229235,Maintain
8849,488,Deseret First Federal Credit Union,Salt Lake City,UT,NCUA,Plat Rewards Disclosure 07-2013,,,2013-06-30,Deseret First CU Visa Platinum Rewards Credit Card Disclosure,creditcardagreement_8849,FR870229235,Maintain
8858,446,Envision Credit Union,Tallahasse,FL,NCUA,Envision CU-Visa Credit Card Agreement 2013 Q2,,,2013-06-30,Envision CU-Disclosure and Agreements 2013,creditcardagreement_8858,FR027453398,Maintain
8860,475,Farmers Insurance Group Federal Credit Union,Los Angeles,CA,NCUA,AgencySecuredVisaAGREEMENT,,,2013-06-30,AgencySecuredVisaAGREEMENT,creditcardagreement_8860,FR076241769,Maintain
8861,475,Farmers Insurance Group Federal Credit Union,Los Angeles,CA,NCUA,VisaBlueAgreement,,,2013-06-30,VisaBlueAgreement,creditcardagreement_8861,FR076241769,Maintain
8862,475,Farmers Insurance Group Federal Credit Union,Los Angeles,CA,NCUA,VisaPlatinumAgreement,,,2013-06-30,VisaPlatinumAgreement,creditcardagreement_8862,FR076241769,Maintain
8863,475,Farmers Insurance Group Federal Credit Union,Los Angeles,CA,NCUA,VisaSelectAgreement,,,2013-06-30,VisaSelectAgreement,creditcardagreement_8863,FR076241769,Maintain
8884,399,First National Bank,Sioux Falls,SD,OCC,FR008941916_Agreement1026,,,2013-06-30,Agreement1026,creditcardagreement_8884,FR008941916,Maintain
8908,393,First Savings Bank of Beresford,Beresford,SD,OCC,FR035833813_Agreement1030,,,2013-06-30,Agreement 1030,creditcardagreement_8908,FR035833813,Maintain
8909,393,First Savings Bank of Beresford,Beresford,SD,OCC,FSCLR-D-0513(AFTI),,,2013-06-30,FSCLR-D-0513(AFTI),creditcardagreement_8909,FR035833813,Maintain
8912,368,Freedom Credit Union,Warminster,PA,NCUA,VISA Agreement 062013,,,2013-06-30,VISA Agreement 062013,creditcardagreement_8912,FR361571748,Maintain
8921,489,Genisys Credit Union,Auburn Hills,MI,NCUA,Credit Card Account Opening Disclosure 01-01-13 Online,,,2013-06-30,Genisys Credit Union Platinum VISA Cardholder Agreement and Truth-in-Lending Disclosure,creditcardagreement_8921,FR381358846,Maintain
8923,152,Hanscom Federal Credit Union,Hanscom AFB,MA,NCUA,FR082302761_Credit Card Agreement,,,2013-06-30,Credit Card Agreement,creditcardagreement_8923,FR082302761,Maintain
8928,453,Hughes Federal Credit Union,Tucson,AZ,NCUA,HUGHES FCU VISA Credit Card Account Note Agreement,,,2013-06-30,HUGHES FCU VISA Credit Card Account Note Agreement,creditcardagreement_8928,FR860107651,Maintain
8931,228,IBM Southeast Employees' Federal Credit Union,Boca Raton,FL,NCUA,Credit Card Adverse Action Notice,,,2013-06-30,Credit Card Adverse Action Notice,creditcardagreement_8931,FR080192883,Maintain
8932,228,IBM Southeast Employees' Federal Credit Union,Boca Raton,FL,NCUA,Credit Card Disclosure,,,2013-06-30,Credit Card Disclosure,creditcardagreement_8932,FR080192883,Maintain
8933,228,IBM Southeast Employees' Federal Credit Union,Boca Raton,FL,NCUA,Membership & Loan Application,,,2013-06-30,Membership & Loan Application,creditcardagreement_8933,FR080192883,Maintain
8934,228,IBM Southeast Employees' Federal Credit Union,Boca Raton,FL,NCUA,Membership Adverse Action Notice,,,2013-06-30,Membership Adverse Action Notice,creditcardagreement_8934,FR080192883,Maintain
8935,228,IBM Southeast Employees' Federal Credit Union,Boca Raton,FL,NCUA,Membership Disclosure,,,2013-06-30,Membership Disclosure,creditcardagreement_8935,FR080192883,Maintain
8936,228,IBM Southeast Employees' Federal Credit Union,Boca Raton,FL,NCUA,Membership Fees,,,2013-06-30,Membership Fees,creditcardagreement_8936,FR080192883,Maintain
8937,228,IBM Southeast Employees' Federal Credit Union,Boca Raton,FL,NCUA,Risk Based Pricing Notice,,,2013-06-30,Risk Based Pricing Notice,creditcardagreement_8937,FR080192883,Maintain
8942,68,JSC FCU,Houston,TX,NCUA,FR020819827 VISA CC Agreement 4262013,,,2013-06-30,Credit Card Agreement,creditcardagreement_8942,FR020819827,Maintain
